CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
56730.0,0.1681026106108699,36.6519319482031,Computer,2.0,29.82351344649772,Credit Card,Male,2.785906268696621,2.0,Grocery,3.0,Single,14.0,0.0,16.664485374956154,11.44633836151634,9.217836954367035,5.3747596322052535,161.69099218557594
56731.0,0.0,19.92698169598826,Computer,1.0,99.0394007889368,Debit Card,Male,1.095111624431369,5.0,Mobile,2.886310604096448,Married,15.0,0.0,16.838570804863743,3.697437036521871,4.8355765800706525,40.08555854049378,172.765408841014
56732.0,0.0,15.085200288312782,Computer,2.0,32.83949520588816,E wallet,Male,2.785906268696621,5.0,Grocery,4.0,Married,17.0,0.0,21.619496209193088,9.149236371863672,4.8355765800706525,18.25175787144092,172.765408841014
56733.0,0.0,3.490170655054082,Mobile Phone,1.0,32.83949520588816,Debit Card,Male,0.7536065336927195,2.0,Laptop & Accessory,4.0,Divorced,6.494841347089741,0.0,12.965483659562764,4.825303662097225,3.8402010681617655,11.40538249068446,54.151666119304345
56734.0,0.0,42.4931454484644,Mobile Phone,2.0,56.712531048018654,CC,Female,1.3229552708065715,5.0,Laptop & Accessory,4.0,Married,16.0,0.2455798231929277,11.47738050780231,11.725027865242868,7.47600367470177,20.26082519140644,222.6265386037892
56735.0,0.0,35.46998979987771,Mobile Phone,2.0,81.52492039936328,Debit Card,Male,4.751133374192406,2.0,Mobile Phone,2.0,Married,6.494841347089741,0.0,22.68472597003316,9.635716886965012,6.974192395232148,8.42484692031908,128.80246675730265
56736.0,0.0,32.72109132946459,Mobile Phone,1.0,32.849002504550654,Credit Card,Female,3.070597825176515,3.4523439523439525,Mobile Phone,1.0,Married,2.0,0.2455798231929277,23.40218093788168,9.897757888096422,15.209165280308584,31.479455760435496,144.49962784564923
56737.0,0.0,16.98059911099209,Mobile Phone,1.0,80.76329051165723,Debit Card,Male,0.7560946377851846,5.0,Mobile Phone,2.0,Married,3.0,0.0,18.24353277231205,1.8230692600363887,6.055279262241378,27.61730845887936,145.3705939841497
56738.0,0.0,47.42327739918811,Mobile Phone,2.0,109.249205992049,UPI,Male,2.785906268696621,3.4523439523439525,Laptop & Accessory,2.886310604096448,Married,11.0,0.2455798231929277,14.388769305975352,3.8833228276071687,6.389996122126765,22.95184815541399,210.3528064388189
56739.0,0.0,8.079956229901141,Mobile Phone,1.0,21.26113277656617,Debit Card,Male,1.4356544732086736,4.0,Others,3.0,Single,18.0,0.0,23.06811573748304,11.032521137352406,11.982454912949766,3.606197722731056,302.09529572055004
56740.0,0.0,0.7140532214201729,Mobile Phone,1.0,99.83509608070624,Credit Card,Male,1.6817046779260325,3.0,Grocery,2.886310604096448,Divorced,21.0,0.0,20.39679241688314,2.301703295070242,11.063556805795407,21.17375638497805,113.73680231356106
56741.0,0.0,50.735670227375,Mobile Phone,1.6542767868767088,29.88062360232553,UPI,Male,0.3523132425555619,3.0,Fashion,4.0,Single,5.0,0.0,16.04956144968386,9.59539220247459,10.458540606037054,5.21993012931847,172.765408841014
56742.0,0.0,45.140167818371744,Computer,1.6542767868767088,120.22944159178022,UPI,Male,1.3778080976747265,2.0,Mobile Phone,1.0,Married,1.0,0.2455798231929277,25.36558118248672,3.456002708685384,13.7754326427734,40.4499256622711,127.35245035102706
56743.0,0.0,21.722521873746828,Mobile Phone,1.0,51.69020118881954,Cash on Delivery,Male,2.9947794686839986,2.0,Mobile Phone,3.0,Married,18.0,0.2455798231929277,17.93645878684805,6.875817605491546,1.3989156892148993,1.0623275136578187,83.5192588653685
56744.0,0.0,16.98059911099209,Phone,1.0,91.3409868237328,Debit Card,Male,0.2862890617124453,3.4523439523439525,Laptop & Accessory,1.0,Single,6.494841347089741,0.0,11.261530774491602,14.90614916253261,4.858083293590822,6.76537920558493,256.3700553080131
56745.0,0.0,7.2012378265245225,Phone,1.6542767868767088,113.66739044492137,Debit Card,Male,3.869879134191272,5.0,Fashion,4.0,Married,9.0,0.0,16.664485374956154,8.49899470889928,6.554770286438352,41.88792501707463,19.05749315600342
56746.0,0.0,45.49923185654608,Phone,1.0,35.70140858623016,Cash on Delivery,Male,2.785906268696621,4.0,Grocery,1.0,Married,18.0,0.0,25.816172890734464,15.133499506078154,4.8355765800706525,10.95785679828462,172.765408841014
56747.0,0.0,5.053529832067506,Mobile Phone,1.0,89.14895364009085,E wallet,Male,2.785906268696621,1.0,Mobile Phone,4.0,Married,8.0,0.0,18.53885882044927,13.137108740337805,4.8355765800706525,10.95785679828462,274.07388694569687
56748.0,0.0,11.948266292499213,Mobile Phone,2.0,52.50016898058491,CC,Male,3.895060321186761,3.4523439523439525,Laptop & Accessory,4.0,Divorced,13.0,0.0,13.26713952730428,10.745622397722348,6.704221602070007,36.59366417002362,173.82374826995763
56749.0,0.0,3.342288466820816,Computer,2.0,87.15131052033784,UPI,Male,1.1124902826622811,5.0,Others,2.0,Married,5.0,0.0,13.210145075864244,8.307380098602916,13.24671855622383,39.425089360945805,234.3944969315988
56750.0,0.0,16.98059911099209,Phone,1.0,32.83949520588816,Cash on Delivery,Female,0.951149419321351,3.4523439523439525,Others,2.0,Married,18.0,0.0,15.28371224818337,14.263514921647529,4.8355765800706525,23.859401101619937,152.11681195057727
56751.0,0.0,16.98059911099209,Phone,1.0,28.441693058572422,COD,Male,2.234362447803232,3.4523439523439525,Mobile,3.0,Married,6.494841347089741,0.0,21.683861440615296,8.915004701674789,8.136833747445863,38.97434524248181,25.60557658112071
56752.0,0.0,41.13254400399829,Computer,2.0,88.02954711002349,UPI,Male,0.3488321257494353,3.4523439523439525,Mobile,4.0,Single,10.0,0.2455798231929277,23.77095871189117,7.886461055730534,4.560312118197539,10.996155321936833,248.27461064697985
56753.0,0.1681026106108699,45.340675777021296,Computer,1.0,69.60911515242731,CC,Male,3.679342027061368,5.0,Fashion,2.886310604096448,Married,8.0,0.0,15.866589135183634,8.426783757007053,4.765839448441227,15.72787758624482,118.63379820728942
56754.0,0.0,4.67633387926373,Mobile Phone,1.0,5.490289181548719,E wallet,Male,2.9904799180330723,1.0,Others,3.0,Divorced,14.0,0.2455798231929277,21.21762725188818,15.02173794751834,8.635895028244294,10.95785679828462,82.60505404549174
56755.0,0.0,16.98059911099209,Mobile Phone,1.0,77.71815331715203,COD,Female,4.337105591038751,2.0,Mobile,2.886310604096448,Married,6.494841347089741,0.0,24.09235885903754,3.8833228276071687,2.3791137185213094,3.2375955994388423,281.2649057410807
56756.0,0.1681026106108699,31.64257241301975,Phone,1.0,73.96988908788263,Credit Card,Male,2.785906268696621,4.0,Others,3.0,Single,6.494841347089741,0.0,18.559951998892064,3.8833228276071687,5.1426486964235725,7.473073697323587,103.56608976931052
56757.0,0.0,56.51582698777378,Phone,1.0,121.0717044905358,COD,Male,2.785906268696621,3.0,Grocery,3.0,Married,14.0,0.2455798231929277,22.6423233682298,11.744356776875808,4.8355765800706525,22.17253475032434,287.81233425323
56758.0,0.0,3.2276771943902363,Phone,1.6542767868767088,110.48150382012751,Cash on Delivery,Male,2.785906268696621,3.0,Mobile Phone,2.0,Married,6.0,0.0,15.832777169100355,7.476267114027832,5.972709312518638,7.114338741451219,54.33505698580223
56759.0,0.0,23.30551510883769,Computer,2.0,45.90370696244648,Cash on Delivery,Female,4.242607499086812,4.0,Others,2.0,Divorced,15.0,0.2455798231929277,22.94791974825444,1.594692036344421,5.7491233821352905,41.80438621026577,280.61027765749304
56760.0,0.0,1.5196687426330733,Mobile Phone,1.0,86.86074990170742,Debit Card,Female,3.5125304143611897,5.0,Fashion,2.0,Divorced,6.0,0.0,17.28543497862806,14.659347293244297,8.149933672376278,29.456228126826947,28.845449663281595
56761.0,0.0,39.323721023116185,Phone,1.0,83.66678836197016,E wallet,Male,0.5215328513210138,3.0,Others,2.0,Married,19.0,0.0,19.01925263656254,13.874998619972583,8.10637186896707,14.613568717762677,149.17170669024463
56762.0,0.0,0.0900839739563247,Phone,2.0,124.93878755189247,UPI,Male,0.9632514064289122,2.0,Mobile,4.0,Divorced,7.0,0.0,16.17502570427023,5.59923826333554,10.34494121691487,5.148306570294483,291.1337727403384
56763.0,0.0,4.739688815604627,Computer,1.0,40.90466815953602,E wallet,Female,1.7434258786780965,1.0,Laptop & Accessory,2.0,Single,7.0,0.0,17.707522428059782,5.387220776131303,14.94671263235219,7.478121721797838,273.94820868350484
56764.0,0.0,25.495252523769185,Phone,1.0,41.71242380461317,CC,Female,3.0444980190621096,5.0,Laptop & Accessory,2.0,Married,12.0,0.0,25.57419617440092,3.8833228276071687,1.3071008890031095,29.264039383340656,92.836030302123
56765.0,0.0,13.16681341181908,Phone,2.0,97.67248235825816,UPI,Male,4.638494180302927,4.0,Mobile,4.0,Single,6.494841347089741,0.0,16.664485374956154,8.78625441735564,4.8355765800706525,19.855731885328407,157.07416457704196
56766.0,0.0,16.98059911099209,Computer,1.0,81.46170027289773,Debit Card,Female,0.1282900296847805,5.0,Fashion,4.0,Married,4.0,0.0,24.78628024752887,14.316326015010068,8.4328987570642,10.95785679828462,151.4097455890142
56767.0,0.0,6.681846871824451,Phone,2.0,12.669643476230553,Debit Card,Female,3.5980483734058364,5.0,Laptop & Accessory,3.0,Married,7.0,0.0,18.773050492121865,10.300652111041886,6.904707787362579,44.48457971853332,172.765408841014
56768.0,0.0,33.30968558011136,Computer,1.0,108.7762704929496,COD,Male,1.5782938186701012,2.0,Grocery,2.886310604096448,Married,9.0,0.2455798231929277,16.664485374956154,1.5495641940980498,4.8355765800706525,35.022886414580015,163.38898015238445
56769.0,0.1681026106108699,57.70557887407536,Computer,2.0,41.03381187045032,Debit Card,Female,2.155481633421415,4.0,Mobile,1.0,Single,4.0,0.0,19.77393623573803,7.452003526616831,12.26778719517811,21.98501727614072,167.84175740491432
56770.0,0.0,57.53599927915306,Mobile Phone,2.0,17.104624655257062,COD,Female,0.765778566714484,2.0,Mobile,4.0,Married,11.0,0.0,24.15342252091291,2.0317902133261274,4.8355765800706525,14.364531983908297,162.16598571433536
56771.0,0.0,22.529316364968867,Computer,2.0,9.65253028340271,Debit Card,Male,4.998762727268954,1.0,Fashion,3.0,Divorced,11.0,0.2455798231929277,20.08173926488024,3.8833228276071687,6.879248268283392,10.95785679828462,283.92621624800285
56772.0,0.0,5.9387017083238725,Phone,2.0,21.71090914872918,UPI,Male,3.9983801417857774,4.0,Laptop & Accessory,1.0,Married,6.494841347089741,0.2455798231929277,23.22669393654729,12.899557276768448,3.365332619042853,10.95785679828462,294.32489756692377
56773.0,0.0,0.0532778716463016,Mobile Phone,1.0,13.32879316373928,E wallet,Female,3.614612048939708,3.4523439523439525,Others,1.0,Single,13.0,0.0,25.727923346431723,0.3680437930400249,5.976067297371523,4.663811445081164,86.73323167821091
56774.0,0.0,16.98059911099209,Mobile Phone,1.0,32.83949520588816,UPI,Female,0.8933792552557629,5.0,Fashion,4.0,Married,6.494841347089741,0.0,14.700485131663644,14.893008911951071,4.677330861864642,32.959084627292064,92.5922656904894
56775.0,0.0,41.09633339928023,Phone,2.0,67.13513274271943,Credit Card,Male,2.992173187858614,2.0,Fashion,3.0,Single,17.0,0.0,23.84876865157006,2.772124824747605,4.677985290490194,40.800837976795854,269.94553882326005
56776.0,0.0,9.77564300977219,Phone,1.0,32.83949520588816,Cash on Delivery,Male,2.785906268696621,1.0,Laptop & Accessory,4.0,Single,1.0,0.0,22.352951005273034,9.439835798446794,1.671239532672538,21.393782620924668,13.170226411048922
56777.0,0.0,7.919672845143073,Mobile Phone,1.0,52.84481762548078,CC,Male,2.785906268696621,3.4523439523439525,Mobile,3.0,Divorced,3.0,0.0,17.989117349528268,4.184566212558767,3.692064286798468,1.250066222783262,238.87992599500825
56778.0,0.0,44.53114422783894,Computer,1.6542767868767088,63.30474861717275,CC,Female,2.785906268696621,5.0,Fashion,4.0,Divorced,6.0,0.0,16.664485374956154,13.922624812774886,2.3884181517823486,15.210585219036917,249.03730460334188
56779.0,0.0,20.494552124184644,Mobile Phone,1.0,32.83949520588816,COD,Female,3.956053366060602,3.0,Others,4.0,Divorced,4.0,0.0,12.397410766114623,3.8833228276071687,14.73677781716134,45.85985595497041,96.33638946834589
56780.0,0.0,1.6188407525704736,Mobile Phone,1.6542767868767088,14.532307182011316,CC,Male,3.760944026434883,3.4523439523439525,Laptop & Accessory,3.0,Married,6.494841347089741,0.0,25.79291251615873,3.8833228276071687,11.475011353358267,13.05559126126808,192.3190133629832
56781.0,0.0,16.98059911099209,Computer,1.0,32.83949520588816,Credit Card,Male,4.131037440559751,4.0,Laptop & Accessory,2.0,Divorced,8.0,0.2455798231929277,22.811352789250147,8.304148248687401,5.742102200450248,36.70620716096551,318.7403983883271
56782.0,0.1681026106108699,55.5948811510996,Mobile Phone,2.0,107.76061751629445,COD,Female,3.0513709473964874,4.0,Others,2.886310604096448,Single,20.0,0.0,16.105783179004835,3.8833228276071687,4.8355765800706525,38.9207429497262,251.79114237153013
56783.0,0.0,16.98059911099209,Mobile Phone,1.6542767868767088,32.83949520588816,Cash on Delivery,Female,1.3059637900904453,4.0,Others,3.0,Divorced,6.494841347089741,0.0,25.38818822563281,3.8833228276071687,1.1121231769063606,43.460098868362216,251.2452140814389
56784.0,0.1681026106108699,25.151988740979004,Mobile Phone,2.0,82.2607176286613,CC,Female,0.5887178995814624,1.0,Fashion,4.0,Single,6.494841347089741,0.0,21.34122700004588,13.17502620276775,12.235711991571405,24.15653463719131,293.96926482362227
56785.0,0.0,56.5906137911693,Phone,1.6542767868767088,24.302070156057763,Debit Card,Male,4.254161351722879,1.0,Fashion,1.0,Divorced,6.0,0.2455798231929277,14.737338772123856,8.641488075062222,4.8355765800706525,15.909562917914666,167.81672859246004
56786.0,0.0,31.80486800089323,Computer,1.0,32.83949520588816,Cash on Delivery,Female,2.785906268696621,3.4523439523439525,Mobile,4.0,Divorced,19.0,0.0,11.68073432566803,3.8833228276071687,1.3994019264184967,19.322478145909542,172.765408841014
56787.0,0.0,60.14338785638349,Computer,1.0,120.63497039059524,UPI,Female,2.499150569513567,5.0,Laptop & Accessory,4.0,Divorced,7.0,0.0,16.664485374956154,14.902375920917583,10.693464407298832,36.33590130699832,261.86970686827834
56788.0,0.0,48.80546523483017,Phone,1.0,99.1001777929496,Debit Card,Female,4.792390166660116,4.0,Laptop & Accessory,4.0,Divorced,11.0,0.0,23.02442421694907,13.629732477794962,11.137978315494806,16.179746717418222,126.7535599573225
56789.0,0.0,28.23171277850233,Mobile Phone,2.0,125.72146828051096,UPI,Female,4.283664467529327,2.0,Fashion,4.0,Married,21.0,0.0,21.56480407693088,13.72193079365085,4.8355765800706525,19.63635555061288,189.16548540582207
56790.0,0.0,16.98059911099209,Mobile Phone,1.0,18.07759864823761,Debit Card,Female,3.3120210933965417,1.0,Laptop & Accessory,2.0,Married,8.0,0.0,16.664485374956154,12.321808247816424,15.355939800366874,9.493558509967404,73.25577584462933
56791.0,0.0,50.72459758575929,Phone,1.6542767868767088,61.16444741508248,E wallet,Male,2.785906268696621,2.0,Mobile Phone,2.0,Divorced,11.0,0.0,16.664485374956154,1.4158269787567548,15.83200571887748,10.95785679828462,1.6325119811886704
56792.0,0.0,55.34519006440294,Phone,1.6542767868767088,32.83949520588816,COD,Female,4.345333661154919,4.0,Laptop & Accessory,2.886310604096448,Single,20.0,0.0,17.96143595979512,4.369218502817832,4.8355765800706525,39.20770582567139,172.765408841014
56793.0,0.0,23.70509948589806,Mobile Phone,2.0,21.28758714794109,Debit Card,Female,2.042839896312352,2.0,Laptop & Accessory,4.0,Married,8.0,0.2455798231929277,22.68039868469344,13.117255609665373,4.8355765800706525,41.2961546025161,235.52235899420887
56794.0,0.0,16.98059911099209,Phone,2.0,122.71201994717738,UPI,Male,2.3929730637754125,1.0,Laptop & Accessory,2.0,Married,6.494841347089741,0.0,17.117337562443893,3.8833228276071687,10.726661637667602,29.57919630786796,318.7348159979765
56795.0,0.0,2.912780915512468,Mobile Phone,1.0,32.83949520588816,E wallet,Male,1.9205288793285469,2.0,Mobile Phone,2.0,Married,20.0,0.0,18.89653862143102,15.091188701384628,13.789062502277636,28.031915921991857,287.5902964339808
56796.0,0.0,54.42648570743263,Phone,1.6542767868767088,84.16032842680575,Cash on Delivery,Female,3.377048592878933,5.0,Laptop & Accessory,1.0,Married,9.0,0.2455798231929277,22.02503081131893,3.8833228276071687,14.478664930218086,41.55034344160254,51.38021009298374
56797.0,0.0,43.599716600718565,Mobile Phone,2.0,28.907640852643112,Debit Card,Female,3.064692558682029,3.4523439523439525,Mobile,2.0,Divorced,9.0,0.0,24.52983601123391,6.687016693241123,3.921444333369381,33.50075525878057,260.5471124109289
56798.0,0.1681026106108699,33.29397938144247,Phone,2.0,32.83949520588816,Credit Card,Female,2.892352757474677,4.0,Laptop & Accessory,4.0,Single,6.494841347089741,0.0,21.535958401445264,14.30605446697773,12.668002908850251,33.64829634566416,69.49434607999225
56799.0,0.1681026106108699,17.792894558088626,Mobile Phone,1.0,80.02831133108717,E wallet,Female,2.785906268696621,4.0,Laptop & Accessory,1.0,Divorced,18.0,0.0,23.948015553829894,3.8833228276071687,5.429108992836851,0.6122701624617559,260.8074188853371
56800.0,0.0,57.826425326902,Mobile Phone,2.0,32.83949520588816,Cash on Delivery,Male,0.0976442253111015,3.4523439523439525,Laptop & Accessory,2.886310604096448,Single,4.0,0.0,18.32227914145696,9.960825735160071,2.8707448696734734,14.455053892191772,322.9152069458104
56801.0,0.0,44.43386212354788,Mobile Phone,1.0,102.173748936121,Credit Card,Male,4.343448401983251,4.0,Mobile Phone,2.0,Divorced,20.0,0.0,25.432283669840988,12.274270378154371,4.8355765800706525,33.235868761607115,185.16052602752416
56802.0,0.0,31.82147405207774,Phone,2.0,32.83949520588816,Credit Card,Female,0.1585001710456435,3.0,Fashion,3.0,Single,6.494841347089741,0.0,16.485542867076642,5.584898238589901,5.845958655453833,21.32359457618753,76.87029331105855
56803.0,0.0,16.98059911099209,Mobile Phone,2.0,76.08429193615491,Cash on Delivery,Female,2.4352267853484424,1.0,Others,3.0,Married,1.0,0.0,11.978799169932758,5.482656614958858,8.34134623341275,42.22727371582727,102.9992505995594
56804.0,0.0,16.98059911099209,Mobile Phone,1.0,10.964104930401287,UPI,Female,1.55360265093524,5.0,Mobile,4.0,Single,9.0,0.0,13.168004261410797,7.171221916102972,13.963925472514106,37.38805200932049,73.35088845562126
56805.0,0.0,9.037486855329254,Phone,1.6542767868767088,13.675586268823016,Debit Card,Male,2.084745274277344,3.0,Grocery,2.0,Single,9.0,0.2455798231929277,24.44327556527424,15.022821193062818,12.286259048225688,44.30098292910393,278.5427377010275
56806.0,0.0,8.35514490199295,Mobile Phone,1.0,44.029586993121264,Cash on Delivery,Female,2.785906268696621,3.0,Fashion,1.0,Married,9.0,0.0,13.804061702313698,9.210824885139086,14.517565363598234,25.61910894400358,161.7020035757788
56807.0,0.0,47.19231299051716,Mobile Phone,2.0,120.88000845036444,COD,Male,4.050827090928542,1.0,Mobile Phone,3.0,Divorced,6.494841347089741,0.2455798231929277,22.01409280814307,6.342543743968408,1.7118864724967566,40.54874839908743,167.10415458928668
56808.0,0.0,50.34504438904807,Mobile Phone,1.0,96.94089433402168,Debit Card,Female,3.0088760482854977,1.0,Mobile,3.0,Divorced,6.494841347089741,0.0,16.664485374956154,11.248583731751271,2.648220137151999,44.16606122248528,73.98587191489406
56809.0,0.0,19.76402865151963,Phone,2.0,32.83949520588816,Credit Card,Female,3.832341310722635,2.0,Grocery,3.0,Married,6.494841347089741,0.0,16.664485374956154,11.11059207206201,5.064449414700273,14.289870351752786,196.7088993167224
56810.0,0.0,2.437827290213605,Mobile Phone,2.0,31.079162356548306,UPI,Male,2.785906268696621,5.0,Mobile Phone,3.0,Divorced,3.0,0.2455798231929277,16.664485374956154,3.8833228276071687,1.5857636283071532,20.89399100714284,259.41177070455285
56811.0,0.0,36.81844305096194,Mobile Phone,1.0,58.8182096858276,CC,Male,2.359170975882629,5.0,Fashion,4.0,Married,19.0,0.0,16.664485374956154,3.8833228276071687,6.090158151913688,42.954393433961975,172.765408841014
56812.0,0.0,16.98059911099209,Mobile Phone,1.0,68.42081880105906,CC,Male,3.372870726904884,4.0,Laptop & Accessory,3.0,Divorced,14.0,0.2455798231929277,23.405395949945344,3.8833228276071687,3.9717156700888303,25.780975123355937,53.71368021428268
56813.0,0.1681026106108699,25.000376480663657,Phone,1.0,64.12540119008821,Debit Card,Female,3.092966264785532,3.0,Mobile,4.0,Married,20.0,0.0,17.838933437207277,3.8833228276071687,10.09307521842333,3.675329216394033,318.6320860445048
56814.0,0.0,41.62486383573592,Computer,2.0,57.23626029055046,Cash on Delivery,Male,2.0126672404590726,4.0,Mobile Phone,4.0,Married,6.494841347089741,0.0,14.775617307843929,9.037668377340893,4.8355765800706525,28.275060985242124,172.765408841014
56815.0,0.0,16.98059911099209,Computer,2.0,10.84925123281622,Debit Card,Male,2.366637668223186,3.0,Others,2.886310604096448,Single,1.0,0.0,15.5079628186564,14.785963471095268,3.275138816271304,4.715075698645346,172.765408841014
56816.0,0.0,16.98059911099209,Mobile Phone,2.0,93.22582176499316,COD,Female,2.806538166915038,4.0,Laptop & Accessory,4.0,Married,6.494841347089741,0.0,21.84262380775921,11.396102707188724,14.1834940626403,32.08731301946084,319.3284363816438
56817.0,0.0,24.181366841750595,Computer,2.0,122.74367203368666,Credit Card,Female,3.7925259021491966,3.0,Others,4.0,Single,21.0,0.0,21.462235809439616,5.661754140199545,5.550675064230568,10.95785679828462,322.5481781073677
56818.0,0.1681026106108699,16.98059911099209,Mobile Phone,2.0,96.33926992751272,E wallet,Male,4.776263944661306,3.0,Grocery,2.0,Divorced,12.0,0.0,16.664485374956154,14.63565200901416,13.17729556733843,27.350790159254085,172.765408841014
56819.0,0.0,16.98059911099209,Mobile Phone,2.0,120.96226798449062,UPI,Female,3.956770714063786,2.0,Mobile,3.0,Single,6.494841347089741,0.0,14.363387709832107,6.781180430027559,15.022395900231553,10.95785679828462,172.765408841014
56820.0,0.0,30.073454715316444,Phone,2.0,32.83949520588816,Debit Card,Male,0.0330804775571541,4.0,Fashion,3.0,Single,2.0,0.0,18.1505070949282,10.207300654917107,5.89324797658792,4.728676119219266,172.765408841014
56821.0,0.0,36.940402607797004,Phone,1.0,15.527092688299591,Credit Card,Female,0.6378040832368231,3.0,Mobile Phone,1.0,Single,2.0,0.2455798231929277,16.328416894792518,12.612792578823932,4.8355765800706525,9.23505157924268,276.8207008560813
56822.0,0.1681026106108699,31.58253930100697,Phone,2.0,124.1129170996658,Debit Card,Female,4.99780892534241,3.4523439523439525,Grocery,1.0,Married,21.0,0.0,21.388270928185136,9.137694933572538,5.973626927838134,25.30998278486149,314.78463489245706
56823.0,0.0,16.98059911099209,Computer,1.0,63.40832503592827,Credit Card,Female,1.4182947991103605,3.0,Mobile Phone,1.0,Divorced,15.0,0.0,11.12100795859728,11.936943989833328,7.650057384101825,10.95785679828462,282.68194396368807
56824.0,0.0,16.98059911099209,Phone,1.0,72.59890038184325,Credit Card,Male,1.838307103312824,4.0,Laptop & Accessory,1.0,Married,9.0,0.0,16.664485374956154,3.839620259844036,12.27387395020442,4.554498951895824,243.36559598956933
56825.0,0.0,39.72629240269311,Mobile Phone,2.0,69.9206415721699,CC,Female,4.936920089325119,4.0,Laptop & Accessory,3.0,Single,6.494841347089741,0.0,20.019755274449107,0.895688023563487,4.8355765800706525,10.95785679828462,172.78966028593615
56826.0,0.0,19.03895772109751,Phone,1.0,32.83949520588816,E wallet,Female,1.6773223616816595,3.4523439523439525,Laptop & Accessory,4.0,Married,4.0,0.0,12.54024401006328,13.204562241733589,6.571817850059595,29.31278817185844,240.5465206475577
56827.0,0.0,35.49073541159847,Computer,1.6542767868767088,71.17924007928741,Debit Card,Female,1.6180661710897526,2.0,Fashion,1.0,Married,17.0,0.0,25.31288443687498,0.0500683608074616,9.407582122243063,38.85402523666238,92.33799974608168
56828.0,0.0,9.602574857118764,Mobile Phone,1.6542767868767088,81.84294746363032,Debit Card,Female,4.90593065491173,3.0,Fashion,3.0,Married,19.0,0.0,24.90174965301651,7.926570583695511,3.675284120136416,20.969230254213528,259.60605432503456
56829.0,0.0,40.87906017533693,Phone,2.0,46.09514417855644,COD,Female,1.0266599496450484,5.0,Fashion,2.0,Divorced,3.0,0.2455798231929277,17.821837401910777,11.775341867379334,13.901496980123962,3.7562413600399607,172.765408841014
56830.0,0.0,19.16628786941847,Mobile Phone,1.0,40.42111120621016,Debit Card,Male,2.151826870629014,4.0,Mobile Phone,2.886310604096448,Divorced,17.0,0.0,15.50458249284771,5.206622381581578,15.591721692226088,45.1094249977743,231.4010605129104
56831.0,0.0,33.633635913783635,Mobile Phone,2.0,32.83949520588816,Cash on Delivery,Male,2.785906268696621,1.0,Mobile,2.0,Divorced,6.494841347089741,0.0,17.99184138643637,14.50362293345517,7.09065810322839,25.05493003115285,4.09276632390007
56832.0,0.0,37.87979653410761,Phone,1.0,32.83949520588816,UPI,Female,2.4428518543972126,3.4523439523439525,Laptop & Accessory,2.0,Single,16.0,0.0,16.673497772772336,4.585904107849137,4.786547805500946,6.443875253524803,168.7304324756559
56833.0,0.0,6.54912459447214,Computer,2.0,64.49537469390674,Credit Card,Male,1.9444453576321137,3.0,Grocery,1.0,Married,12.0,0.0,12.108644455891476,12.860330518824243,12.068459760528336,7.691609500958267,286.08464509364563
56834.0,0.0,16.98059911099209,Phone,2.0,32.83949520588816,COD,Male,2.785906268696621,5.0,Laptop & Accessory,3.0,Married,8.0,0.0,16.664485374956154,11.540010402676629,8.310840976462718,45.69676524389455,172.765408841014
56835.0,0.1681026106108699,7.100948975735363,Mobile Phone,1.0,32.83949520588816,CC,Female,4.3029314303415696,3.0,Mobile Phone,3.0,Divorced,6.494841347089741,0.0,20.309648160890355,7.632168865951888,1.4665660588839464,26.130758163155573,280.4297043746004
56836.0,0.0,16.98059911099209,Mobile Phone,1.6542767868767088,89.74688064553045,Debit Card,Male,2.9398502859235616,4.0,Mobile Phone,4.0,Married,6.494841347089741,0.0,22.6849061528471,15.230372624921335,13.584503309171811,12.190630837500496,90.91149436908285
56837.0,0.0,37.50618814620984,Computer,1.0,98.96339592825244,Cash on Delivery,Male,2.868136127798784,4.0,Laptop & Accessory,2.886310604096448,Single,12.0,0.0,21.438054289542865,1.3996947864776832,12.664480343384277,26.215443261842424,255.5563197936665
56838.0,0.0,60.713188165059606,Phone,2.0,102.96032835986443,CC,Male,0.6619987299544522,2.0,Mobile Phone,2.886310604096448,Single,19.0,0.2455798231929277,22.82908396605192,12.951060006843674,7.107471713391643,8.559592528462524,320.218017966756
56839.0,0.1681026106108699,21.856684167703367,Phone,1.0,62.60056341179413,Debit Card,Female,4.126293795170732,4.0,Laptop & Accessory,1.0,Single,18.0,0.0,22.917297396298256,0.703135280084993,13.761342870273284,34.757880439887614,18.17002363079341
56840.0,0.0,7.954147188817711,Mobile Phone,1.0,37.043503672258026,Debit Card,Male,2.906257060201084,3.4523439523439525,Grocery,1.0,Single,11.0,0.0,15.79740588815874,14.670671075992388,3.256040218216052,37.997393102586,87.11569565875011
56841.0,0.0,45.0675973905182,Computer,1.6542767868767088,47.43413508189578,COD,Male,0.4025064630372021,4.0,Laptop & Accessory,2.886310604096448,Married,9.0,0.0,20.632537361966268,12.603250260917497,3.032101878391236,43.401259278877774,172.765408841014
